,Latitude,Longitude,City,Country,Major_Geo_Region,ISO3,LCD_grouping,WHO_region,HDI_level,Koppen_climate_region,Peak_NDVI_2015,PopWeight_Peak_NDVI_2015,Greenness_Level_2015,Peak_NDVI_2020,PopWeight_Peak_NDVI_2020,Greenness_Level_2020,Peak_NDVI_2021,PopWeight_Peak_NDVI_2021,Greenness_Level_2021,Peak_NDVI_2022,PopWeight_Peak_NDVI_2022,Greenness_Level_2022,Peak_NDVI_2023,PopWeight_Peak_NDVI_2023,Greenness_Level_2023
188,10.30736344,123.8978294,Cebu City,Philippines,Asia,PHL,Asia,Western Pacific,Medium,Tropical,0.391824988,0.318160952,Low,0.362956157,0.297100818,Very Low,0.380933363,0.310058674,Low,0.374537484,0.302798787,Low,0.380933363,0.307959116,Low
189,-15.83609124,-48.07297289,Ceilhndia,Brazil,Latin America and the Caribbean,BRA,South and Central America,Americas,High,NA,0.325972732,0.260332647,Very Low,0.343375156,0.275562025,Very Low,0.35295479,0.286980352,Very Low,0.317908098,0.260885432,Very Low,0.338286607,0.274149192,Very Low
190,30.7111596,76.7605466,Chandigarh,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.395431561,0.401793259,Moderate,0.35793454,0.371654566,Low,0.449656486,0.460040961,Moderate,0.350329618,0.36019989,Low,0.449656486,0.396464941,Low
191,27.44616276,89.66174387,Chang bangdu,Bhutan,Asia,BTN,Asia,South-East Asia,Medium,Temperate,0.471093474,0.468955946,Moderate,0.450784522,0.442889041,Moderate,0.400795122,0.396105346,Low,0.456512858,0.448508292,Moderate,0.400795122,0.473322882,Moderate
192,43.87101943,125.2955128,Changchun,China,Asia,CHN,Asia,Western Pacific,High,Continental,0.304726111,0.253240157,Very Low,0.288627536,0.210744153,Very Low,0.288120482,0.220051021,Very Low,0.268697895,0.226403245,Very Low,0.293431811,0.247775056,Very Low
193,29.03575119,111.6833856,Changde,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.351010008,0.317007948,Low,0.365139319,0.342980483,Low,0.338936372,0.315762566,Low,0.362882583,0.340423583,Low,0.316891155,0.285848186,Very Low
194,28.18405712,113.0043732,Changsha,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.252410128,0.218646743,Very Low,0.338093019,0.303510706,Low,0.331645031,0.29609397,Very Low,0.309292993,0.276094273,Very Low,0.295536707,0.253531191,Very Low
195,31.65635876,120.768318,Changshu,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.273685576,0.263110051,Very Low,0.298170429,0.277660682,Very Low,0.28172628,0.280302904,Very Low,0.28886289,0.28914146,Very Low,0.260793266,0.284062091,Very Low
196,35.21832771,128.6256646,Changwon,Republic of Korea,Asia,KOR,Asia,Western Pacific,Very High,Temperate,0.406190016,0.433051097,Moderate,0.420126313,0.446441326,Moderate,0.420674898,0.44772379,Moderate,0.409572523,0.437633205,Moderate,0.41032041,0.437649111,Moderate
197,36.18135906,113.115651,Changzhi,China,Asia,CHN,Asia,Western Pacific,High,Continental,0.286861768,0.252779576,Very Low,0.377826914,0.333509587,Low,0.344510212,0.310681025,Low,0.334510593,0.306121938,Low,0.335910148,0.306739969,Low
198,31.74523466,119.9829082,Changzhou,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.28924157,0.240408942,Very Low,0.30338836,0.280704354,Very Low,0.329254008,0.300980867,Low,0.317078579,0.296711755,Very Low,0.305998836,0.294386633,Very Low
199,24.61403981,88.23778096,Chapainawabganj,Bangladesh,Asia,BGD,Asia,South-East Asia,Medium,Temperate,0.46937167,0.46809598,Moderate,0.444303927,0.443758294,Moderate,0.438167172,0.437761743,Moderate,0.485988911,0.483767068,Moderate,0.438167172,0.420305847,Moderate
200,22.43879885,91.82426299,Chattogram,Bangladesh,Asia,BGD,Asia,South-East Asia,Medium,Tropical,0.549202368,0.477698101,Moderate,0.516756817,0.478900221,Moderate,0.518050145,0.443044361,Moderate,0.553230685,0.466720522,Moderate,0.518050145,0.483119595,Moderate
201,55.16811064,61.40023046,Chelyabinsk,Russia,Europe,RUS,Europe,Europe,Very High,Continental,0.392958239,0.403848771,Moderate,0.356464826,0.366251434,Low,0.369783057,0.380046204,Low,0.380174488,0.391071027,Low,0.355448375,0.365740246,Low
202,30.68884238,104.0344387,Chengdu,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.332649033,0.28610624,Very Low,0.3602648,0.335963117,Low,0.373458225,0.348253088,Low,0.362453177,0.3236158,Low,0.362832444,0.325664349,Low
203,13.01635766,80.173301,Chennai,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.393301146,0.348436965,Low,0.382663091,0.349450639,Low,0.40974308,0.370093883,Low,0.362663825,0.331669732,Low,0.373146223,0.294991752,Very Low
204,36.63504341,127.459031,Cheongju-si,Republic of Korea,Asia,KOR,Asia,Western Pacific,Very High,Continental,0.376781995,0.369382391,Low,0.362166649,0.364598305,Low,0.381275815,0.370833301,Low,0.342075503,0.335350197,Low,0.362542506,0.356953267,Low
205,25.78335835,84.74070705,Chhapra,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.351878673,0.35280254,Low,0.309172645,0.307269299,Low,0.32633246,0.3159153,Low,0.351394492,0.354856415,Low,0.337471256,0.362090547,Low
206,41.79396274,-87.82253727,Chicago,United States,Northern America,USA,Northern America,Americas,Very High,Continental,0.46218723,0.414752304,Moderate,0.44543071,0.402660329,Moderate,0.430086164,0.386191954,Low,0.453986131,0.405823311,Moderate,0.4303306,0.382743161,Low
207,-6.773100997,-79.84370658,Chiclayo,Peru,Latin America and the Caribbean,PER,South and Central America,Americas,High,Arid,0.20310804,0.199080162,Exceptionally Low,0.184521694,0.18055777,Exceptionally Low,0.174271695,0.169381295,Exceptionally Low,0.160944614,0.15784513,Exceptionally Low,0.189354239,0.185645752,Exceptionally Low
208,42.2733351,118.9315497,Chifeng,China,Asia,CHN,Asia,Western Pacific,High,Arid,0.275136274,0.268169439,Very Low,0.254932135,0.250450341,Very Low,0.208444364,0.207754534,Very Low,0.308387437,0.297387605,Very Low,0.248960149,0.248396061,Very Low
209,28.65844574,-106.0883967,Chihuahua,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Arid,0.147994775,0.134216141,Exceptionally Low,0.136465401,0.125689102,Exceptionally Low,0.174069688,0.157365489,Exceptionally Low,0.175426424,0.155318095,Exceptionally Low,0.169580544,0.134377588,Exceptionally Low
210,47.00834663,28.86597181,Chisinau,Moldova,Europe,MDA,Europe,Europe,High,Continental,0.454810417,0.45535593,Moderate,0.419072731,0.419642949,Moderate,0.485854259,0.486364222,Moderate,0.44785916,0.447783247,Moderate,0.443293994,0.443351776,Moderate
211,41.77275197,129.7625449,Chongjin,Democratic People's Republic of Korea,Asia,PRK,Asia,South-East Asia,N/A,Continental,0.26447525,0.271480692,Very Low,0.232831314,0.237511462,Very Low,0.317813599,0.327931929,Low,0.284672001,0.292570718,Very Low,0.310265742,0.31791625,Low
212,29.55380994,106.5254798,Chongqing,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.374101947,0.351863863,Low,0.349367895,0.3292848,Low,0.383295299,0.368015677,Low,0.31360969,0.296644541,Very Low,0.375880484,0.346514707,Low
213,-7.682078629,109.069364,Cilacap,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.427060147,0.430777079,Moderate,0.382522358,0.385372899,Low,0.433497201,0.437137777,Moderate,0.395546022,0.399673393,Low,0.395384595,0.399640845,Low
214,-5.986890232,106.0333707,Cilegon,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.36643389,0.365013926,Low,0.341889401,0.339662901,Low,0.330213736,0.333706793,Low,0.375779116,0.37464761,Low,0.313022067,0.307919728,Low
215,39.2369108,-84.46200196,Cincinnati,United States,Northern America,USA,Northern America,Americas,Very High,Continental,0.503895742,0.500933177,High,0.515248183,0.513668626,High,0.50396832,0.502515357,High,0.503810326,0.503775228,High,0.499884049,0.494508271,Moderate
216,-6.719577938,108.4784476,Cirebon,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.470768846,0.445256605,Moderate,0.427840816,0.404863353,Moderate,0.449459096,0.418764997,Moderate,0.457609893,0.425970476,Moderate,0.407512276,0.388129532,Low
217,-25.51919643,-54.60919265,Ciudad del Este,Paraguay,Latin America and the Caribbean,PRY,South and Central America,Americas,High,Temperate,0.458584474,0.435938525,Moderate,0.456017817,0.431799976,Moderate,0.425193738,0.405755917,Moderate,0.430699604,0.408197942,Moderate,0.442677803,0.420099242,Moderate
218,8.283046143,-62.73924618,Ciudad Guayana,Bolivarian Republic of Venezuela,Latin America and the Caribbean,VEN,South and Central America,Americas,Medium,Tropical,0.35542452,0.360661818,Low,0.385816743,0.390314779,Low,0.410955628,0.415770864,Moderate,0.413749599,0.419505083,Moderate,0.410534939,0.416551814,Moderate
219,31.70384714,-106.3905995,Ciudad Jumrez,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,NA,0.149222282,0.138603741,Exceptionally Low,0.136808784,0.12777629,Exceptionally Low,0.154835715,0.141890954,Exceptionally Low,0.155106407,0.142155754,Exceptionally Low,0.148244801,0.119118561,Exceptionally Low
220,30.14621392,121.2257106,Cixi,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.364370934,0.34211957,Low,0.360664518,0.342612083,Low,0.286202474,0.270688326,Very Low,0.340793133,0.323053425,Low,0.299606674,0.284041827,Very Low
221,41.47505094,-81.64622338,Cleveland,United States,Northern America,USA,Northern America,Americas,Very High,Continental,0.473706221,0.469014949,Moderate,0.479245244,0.476978015,Moderate,0.448143397,0.442571139,Moderate,0.481594516,0.477783509,Moderate,0.475001552,0.472464289,Moderate
222,-17.39807799,-66.18052601,Cochabamba,Bolivia,Latin America and the Caribbean,BOL,South and Central America,Americas,Medium,Arid,0.302916973,0.258093258,Very Low,0.29906647,0.26534383,Very Low,0.280404818,0.246561353,Very Low,0.317870977,0.281328118,Very Low,0.265615633,0.238157133,Very Low
223,7.906936708,-72.49813927,Cocuta,Colombia,Latin America and the Caribbean,COL,South and Central America,Americas,High,NA,0.28161507,0.282053797,Very Low,0.308573776,0.307858622,Low,0.313287212,0.311078318,Low,0.327752752,0.324606659,Low,0.340375494,0.338640465,Low
224,10.99276061,76.99417732,Coimbatore,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.355067127,0.360844931,Low,0.374612783,0.383552896,Low,0.320010279,0.325365217,Low,0.370187079,0.385636578,Low,0.320010279,0.321875221,Low
225,50.93296068,6.97971731,Cologne,Germany,Europe,DEU,Europe,Europe,Very High,Temperate,0.481939381,0.481127858,Moderate,0.45179704,0.452926729,Moderate,0.48264456,0.481510284,Moderate,0.423039317,0.42222707,Moderate,0.476675565,0.476506327,Moderate
226,6.929655209,79.94323377,Colombo,Sri Lanka,Asia,LKA,Asia,South-East Asia,High,Tropical,0.512017882,0.438256288,Moderate,0.486785107,0.430104651,Moderate,0.490611935,0.429696542,Moderate,0.480005298,0.423992728,Moderate,0.479565239,0.434391206,Moderate
227,40.0147868,-82.99973942,Columbus,United States,Northern America,USA,Northern America,Americas,Very High,Continental,0.502666176,0.501405932,High,0.482504143,0.486157253,Moderate,0.439729464,0.437564844,Moderate,0.507352046,0.512087543,High,0.483910088,0.488660525,Moderate
228,23.14673164,90.80556542,Comilla,Bangladesh,Asia,BGD,Asia,South-East Asia,Medium,Tropical,0.508423327,0.510973838,High,0.544717997,0.540276097,High,0.542362475,0.542576552,High,0.573980786,0.573467032,High,0.542362475,0.534218058,High
229,9.66815615,-13.5461834,Conakry,Guinea,Africa,GIN,Africa,Africa,Low,Tropical,0.322514496,0.302285584,Low,0.294352837,0.2877383,Very Low,0.287502697,0.27447687,Very Low,0.26896057,0.263191817,Very Low,0.287502697,0.249861891,Very Low
230,-36.79422664,-73.08442863,Concepcion,Chile,Latin America and the Caribbean,CHL,South and Central America,Americas,Very High,NA,0.297010784,0.300496793,Low,0.297161387,0.297596549,Very Low,0.303491098,0.30369936,Low,0.30325698,0.304323399,Low,0.303491098,0.296739006,Very Low
231,37.91394614,-122.0483181,Concord,United States,Northern America,USA,Northern America,Americas,Very High,Temperate,0.360971025,0.357555625,Low,0.353194731,0.354734765,Low,0.330483184,0.331916629,Low,0.346431678,0.342740343,Low,0.353417075,0.35031334,Low
232,36.36951547,6.617895958,Constantine,Algeria,Africa,DZA,Africa,Africa,High,Temperate,0.364877536,0.360142975,Low,0.40838917,0.40628875,Moderate,0.378535913,0.375078718,Low,0.332167408,0.325401772,Low,0.378048024,0.371656934,Low
233,55.68060577,12.46953043,Copenhagen,Denmark,Europe,DNK,Europe,Europe,Very High,Continental,0.403033729,0.374818167,Low,0.424531791,0.392443842,Low,0.376724577,0.348225537,Low,0.349793171,0.327264411,Low,0.360285596,0.334399465,Low
234,-31.39589028,-64.20712883,Cordoba,Argentina,Latin America and the Caribbean,ARG,South and Central America,Americas,Very High,Temperate,0.382422362,0.372779557,Low,0.359528423,0.349874176,Low,0.319043765,0.309896963,Low,0.313097185,0.30359749,Low,0.32609857,0.317173305,Low
235,6.394259243,2.384858806,Cotonou,Benin,Africa,BEN,Africa,Africa,Low,Tropical,0.296849576,0.234456444,Very Low,0.286138967,0.236350392,Very Low,0.29324824,0.250860302,Very Low,0.245887314,0.208834792,Very Low,0.29324824,0.246071041,Very Low
236,18.89229174,-99.20837773,Cuernavaca,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Tropical,0.444833473,0.397536472,Low,0.43746399,0.387109547,Low,0.432712579,0.38348712,Low,0.41504938,0.364301534,Low,0.416117038,0.36507295,Low
237,-15.61996762,-56.09137115,Cuiab,Brazil,Latin America and the Caribbean,BRA,South and Central America,Americas,High,NA,0.429064001,0.377528785,Low,0.398965084,0.34714838,Low,0.369614956,0.32016636,Low,0.403287555,0.350123861,Low,0.391600269,0.341292507,Low
238,24.79661078,-107.4071827,Culiacln,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,NA,0.333541764,0.284885449,Very Low,0.260928572,0.227159987,Very Low,0.286086057,0.244398799,Very Low,0.284049511,0.247512536,Very Low,0.286086057,0.25307425,Very Low
239,-25.44276336,-49.26146328,Curitiba,Brazil,Latin America and the Caribbean,BRA,South and Central America,Americas,High,Temperate,0.401794247,0.347733753,Low,0.384391016,0.330677262,Low,0.36767014,0.315653903,Low,0.393275446,0.340754311,Low,0.393729355,0.338899842,Low
240,20.4556057,85.88112324,Cuttack,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.345453277,0.337859236,Low,0.369557824,0.354130899,Low,0.382271607,0.369457603,Low,0.326246736,0.314179131,Low,0.3361639,0.325220716,Low
241,16.04094152,108.1953831,Da Nang,Vietnam,Asia,VNM,Asia,Western Pacific,High,Tropical,0.322379029,0.282038341,Very Low,0.313504223,0.275127754,Very Low,0.320940007,0.275142374,Very Low,0.325924013,0.280946616,Very Low,0.327617951,0.281466893,Very Low
242,35.86394684,128.6369154,Daegu,Republic of Korea,Asia,KOR,Asia,Western Pacific,Very High,Continental,0.390003769,0.378262941,Low,0.390243608,0.36947993,Low,0.388814253,0.369467627,Low,0.384970082,0.362447887,Low,0.388238162,0.364586154,Low
243,36.35837925,127.3824877,Daejeon,Republic of Korea,Asia,KOR,Asia,Western Pacific,Very High,Continental,0.404870177,0.423117413,Moderate,0.405183442,0.426444175,Moderate,0.407239119,0.421963534,Moderate,0.403747545,0.422569202,Moderate,0.41459203,0.43463728,Moderate
244,22.87366747,91.27931143,Daganbhuiyan,Bangladesh,Asia,BGD,Asia,South-East Asia,Medium,Tropical,0.596802258,0.597938225,High,0.541486267,0.53958869,High,0.585142668,0.587594651,High,0.615107101,0.61691943,Very High,0.585142668,0.577119394,High
245,16.04562497,120.3916337,Dagupan,Philippines,Asia,PHL,Asia,Western Pacific,Medium,Tropical,0.450165778,0.416619486,Moderate,0.478509836,0.447230874,Moderate,0.48035222,0.440671202,Moderate,0.452447597,0.418042055,Moderate,0.446607992,0.416862661,Moderate
246,14.74292116,-17.3794757,Dakar,Senegal,Africa,SEN,Africa,Africa,Low,Arid,0.182514851,0.170719604,Exceptionally Low,0.168944464,0.161302372,Exceptionally Low,0.184445842,0.176434381,Exceptionally Low,0.183723756,0.174476109,Exceptionally Low,0.184445842,0.168829208,Exceptionally Low
247,38.99840628,121.6392087,Dalian,China,Asia,CHN,Asia,Western Pacific,High,Continental,0.241420392,0.260467089,Very Low,0.276753815,0.29412241,Very Low,0.309739609,0.332457925,Low,0.301637157,0.326825996,Low,0.319962633,0.341519354,Low
248,32.8573485,-96.96526227,Dallas,United States,Northern America,USA,Northern America,Americas,Very High,Temperate,0.411260285,0.408213106,Moderate,0.410028794,0.418195516,Moderate,0.400245162,0.407238724,Moderate,0.378052424,0.385839269,Low,0.388734409,0.391703991,Low
249,33.50072543,36.31323124,Damascus,Syrian Arab Republic,Asia,SYR,Asia,Eastern Mediterranean,Medium,Arid,0.221921354,0.205498985,Very Low,0.250096913,0.232094129,Very Low,0.262129295,0.246324599,Very Low,0.18693737,0.177704595,Exceptionally Low,0.231992536,0.218125347,Very Low
250,31.42864526,31.81283662,Damietta,Egypt,Africa,EGY,Africa,Eastern Mediterranean,High,Arid,0.327914663,0.278006684,Very Low,0.32061648,0.271341182,Very Low,0.281476371,0.239385964,Very Low,0.310421424,0.258970973,Very Low,0.310148726,0.261365734,Very Low
251,26.46415153,50.05867644,Dammam,Saudi Arabia,Asia,SAU,Asia,Eastern Mediterranean,Very High,Arid,0.092132482,0.097678252,Exceptionally Low,0.098559997,0.103384739,Exceptionally Low,0.093941268,0.098811892,Exceptionally Low,0.096339092,0.101153553,Exceptionally Low,0.09368344,0.101786165,Exceptionally Low
252,40.13694038,124.3824211,Dandong,China,Asia,CHN,Asia,Western Pacific,High,Continental,0.382202866,0.428233755,Moderate,0.31965046,0.377304092,Low,0.409254312,0.459482772,Moderate,0.331103191,0.409665188,Moderate,0.407595991,0.469003856,Moderate
253,-6.821677074,39.20098391,Dar es Salaam,Tanzania,Africa,TZA,Africa,Africa,Low,Tropical,0.326377381,0.267447625,Very Low,0.378311691,0.299611484,Very Low,0.375668883,0.305337088,Low,0.354518206,0.289846826,Very Low,0.348834672,0.275916188,Very Low
254,26.14898868,85.90405389,Darbhanga,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.454004661,0.450085154,Moderate,0.394763702,0.392330162,Low,0.427516703,0.422568857,Moderate,0.471653632,0.463311507,Moderate,0.427516703,0.447295469,Moderate
255,27.04246652,88.25608606,Darjeeling,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.563663374,0.567210289,High,0.597732643,0.601537134,Very High,0.581519651,0.585247856,High,0.587823229,0.588226359,High,0.581519651,0.595717889,High
256,40.06102437,113.2563659,Datong,China,Asia,CHN,Asia,Western Pacific,High,Arid,0.264015227,0.274340339,Very Low,0.246436861,0.249345857,Very Low,0.270158531,0.273213141,Very Low,0.284020488,0.292549953,Very Low,0.279695163,0.287730765,Very Low
257,14.45697737,75.92423133,Davanagere,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.38699927,0.388515748,Low,0.371086274,0.371270907,Low,0.408294613,0.408786241,Moderate,0.375346726,0.375212174,Low,0.408294613,0.355132942,Low
258,7.129397357,125.6307149,Davao City,Philippines,Asia,PHL,Asia,Western Pacific,Medium,Tropical,0.374920779,0.279506875,Very Low,0.345263147,0.250841252,Very Low,0.35017866,0.2587226,Very Low,0.349667563,0.259658343,Very Low,0.349044608,0.241081864,Very Low
259,31.20551145,107.4848084,Dazhou,China,Asia,CHN,Asia,Western Pacific,High,Temperate,0.41468435,0.447247205,Moderate,0.242522884,0.276191441,Very Low,0.410495796,0.451388354,Moderate,0.380583341,0.42497856,Moderate,0.396815087,0.437064672,Moderate
260,24.25444486,72.18556667,Deesa,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.324489877,0.322801581,Low,0.324807832,0.324150987,Low,0.278342553,0.278424518,Very Low,0.267805295,0.266998406,Very Low,0.273338795,0.275024704,Very Low
261,30.31060039,78.03875131,Dehradun,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.432577062,0.431562412,Moderate,0.399762502,0.398725801,Low,0.410945684,0.409715062,Moderate,0.338151653,0.337598706,Low,0.411874327,0.41281684,Moderate
262,28.62877443,77.20326172,Delhi,India,Asia,IND,Asia,South-East Asia,Medium,NA,0.310871024,0.276477594,Very Low,0.285036609,0.267243658,Very Low,0.338279744,0.303144554,Low,0.315355915,0.287925041,Very Low,0.338279744,0.294371321,Very Low
263,37.78465996,29.07363095,Denizli,Turkey,Asia,TUR,Asia,Europe,Very High,Temperate,0.315331381,0.3140064,Low,0.273731368,0.27263848,Very Low,0.235547604,0.234521857,Very Low,0.254430114,0.253401389,Very Low,0.284943724,0.283502649,Very Low
264,-8.652393053,115.2295882,Denpasar,Indonesia,Asia,IDN,Asia,South-East Asia,High,Tropical,0.469394441,0.438539971,Moderate,0.418516614,0.375526263,Low,0.409322037,0.373421069,Low,0.422073047,0.382390631,Low,0.425150456,0.384850066,Low
265,39.72837393,-104.9803877,Denver,United States,Northern America,USA,Northern America,Americas,Very High,Arid,0.377621846,0.387039729,Low,0.337283786,0.352454204,Low,0.353841647,0.362732661,Low,0.336429956,0.350543906,Low,0.384449752,0.392424118,Low
266,26.5026097,83.7816497,Deoria,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.37704553,0.376407246,Low,0.359841868,0.360211633,Low,0.451217644,0.450827668,Moderate,0.395852615,0.396620877,Low,0.451217644,0.413933109,Moderate
267,42.43812719,-83.15206612,Detroit,United States,Northern America,USA,Northern America,Americas,Very High,Continental,0.423399758,0.424527737,Moderate,0.457359066,0.463331999,Moderate,0.435025296,0.438745132,Moderate,0.46078281,0.466580484,Moderate,0.456114969,0.460226396,Moderate
268,37.45148275,116.3178578,Dezhou,China,Asia,CHN,Asia,Western Pacific,High,Arid,0.336011145,0.304669472,Low,0.334280172,0.307447991,Low,0.317727175,0.303040534,Low,0.332334189,0.31659454,Low,0.316971677,0.31266186,Low
269,23.80705214,90.40166345,Dhaka,Bangladesh,Asia,BGD,Asia,South-East Asia,Medium,Tropical,0.419538849,0.335576942,Low,0.447237536,0.344986781,Low,0.42869099,0.324274655,Low,0.466178452,0.354162997,Low,0.42869099,0.317999524,Low
270,23.77971249,86.363074,Dhanbad,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.328249461,0.357311112,Low,0.391319921,0.391570304,Low,0.472849145,0.48488303,Moderate,0.374561603,0.354133159,Low,0.472849145,0.397001318,Low
271,15.44277038,75.01551214,Dharwad,India,Asia,IND,Asia,South-East Asia,Medium,Tropical,0.406306905,0.406474441,Moderate,0.388825019,0.390241611,Low,0.485582479,0.486557536,Moderate,0.366641322,0.367072765,Low,0.406393868,0.395397203,Low
272,20.89443023,74.76837921,Dhule,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.308538343,0.309362418,Low,0.334198888,0.334692888,Low,0.299573824,0.300118069,Low,0.325154119,0.325425774,Low,0.299573824,0.298000548,Very Low
273,-8.560606118,125.5613278,Dili,Timor-Leste,Asia,TLS,SIDS,South-East Asia,Medium,Tropical,0.400992257,0.380178517,Low,0.382403016,0.362038889,Low,0.345321535,0.325254321,Low,0.364613411,0.344271477,Low,0.327843466,0.308601381,Low
274,25.8871605,93.741763,Dimapur,India,Asia,IND,Asia,South-East Asia,Medium,Temperate,0.5405864,0.594391256,High,0.515597473,0.547090195,High,0.504591961,0.544867994,High,0.551869075,0.593494246,High,0.504591961,0.545850314,High
275,10.36505862,77.97812609,Dindigul,India,Asia,IND,Asia,South-East Asia,Medium,Arid,0.381117067,0.378775833,Low,0.432789238,0.430975161,Moderate,0.408701899,0.408096871,Moderate,0.432695809,0.431077382,Moderate,0.408701899,0.418108585,Moderate
276,37.9314745,40.19921157,Diyarbakir,Turkey,Asia,TUR,Asia,Europe,Very High,Temperate,0.298711947,0.291615725,Very Low,0.278348478,0.273558428,Very Low,0.274463994,0.265750804,Very Low,0.29471755,0.285365883,Very Low,0.321870111,0.312980769,Low
277,11.57867955,43.14287021,Djibouti,Djibouti,Africa,DJI,Africa,Eastern Mediterranean,Low,Arid,0.089498796,0.095023115,Exceptionally Low,0.100363244,0.105930022,Exceptionally Low,0.091594311,0.097144586,Exceptionally Low,0.094309744,0.10011211,Exceptionally Low,0.095061104,0.100932531,Exceptionally Low
278,48.45934339,35.0324005,Dnipro,Ukraine,Europe,UKR,Europe,Europe,High,Continental,0.397307382,0.398242867,Low,0.40804623,0.409914894,Moderate,0.42517501,0.426800024,Moderate,0.415482936,0.417194902,Moderate,0.414961407,0.417045433,Moderate
279,25.28137914,51.46691629,Doha,Qatar,Asia,QAT,Asia,Eastern Mediterranean,Very High,Arid,0.083490543,0.077134374,Exceptionally Low,0.088837858,0.075357631,Exceptionally Low,0.087110107,0.075458091,Exceptionally Low,0.088674331,0.076291663,Exceptionally Low,0.088050092,0.076649011,Exceptionally Low
280,48.01138624,37.84520888,Donetsk,Ukraine,Europe,UKR,Europe,Europe,High,Continental,0.506190745,0.505557506,High,0.509381546,0.51025078,High,0.548396599,0.54749898,High,0.532115503,0.53068213,High,0.55932262,0.558565633,High
281,37.46098274,118.5939694,Dongying,China,Asia,CHN,Asia,Western Pacific,High,NA,0.226196556,0.228028607,Very Low,0.303891139,0.301002848,Low,0.276930917,0.27201853,Very Low,0.289203237,0.284071197,Very Low,0.296908987,0.291316267,Very Low
282,51.48882434,7.068158741,Dortmund,Germany,Europe,DEU,Europe,Europe,Very High,Temperate,0.494556783,0.494570522,Moderate,0.447601337,0.447167075,Moderate,0.478433349,0.478415856,Moderate,0.455105804,0.45543859,Moderate,0.502917918,0.502460116,High
283,4.054415345,9.723482291,Douala,Cameroon,Africa,CMR,Africa,Africa,Medium,Tropical,0.291199897,0.293434253,Very Low,0.241178481,0.242290369,Very Low,0.24924031,0.250699978,Very Low,0.281497739,0.283070887,Very Low,0.247162628,0.232623858,Very Low
284,41.93907025,21.51947496,Drachevo,Macedonia,Europe,MKD,Europe,Europe,High,Arid,0.452845844,0.452902595,Moderate,0.47977,0.480529867,Moderate,0.394366468,0.395557585,Low,0.458950447,0.454583657,Moderate,0.47867687,0.476391622,Moderate
285,51.05563564,13.73742967,Dresden,Germany,Europe,DEU,Europe,Europe,Very High,Continental,0.471492029,0.470339055,Moderate,0.449493232,0.449178537,Moderate,0.489693087,0.488011014,Moderate,0.477874396,0.477781962,Moderate,0.493953675,0.493301289,Moderate
286,25.22126099,55.3301766,Dubai,United Arab Emirates,Asia,ARE,Asia,Eastern Mediterranean,Very High,Arid,0.101639234,0.104217581,Exceptionally Low,0.103462186,0.105804009,Exceptionally Low,0.099150207,0.100925907,Exceptionally Low,0.101812013,0.103401109,Exceptionally Low,0.106193009,0.107990753,Exceptionally Low
287,53.32733117,-6.261728188,Dublin,Ireland,Europe,IRL,Europe,Europe,Very High,Temperate,0.404182325,0.391191789,Low,0.373133203,0.359753682,Low,0.410029309,0.394729827,Low,0.336364806,0.324491971,Low,0.420539738,0.406416748,Moderate
288,36.85769385,42.9377864,Duhok,Iraq,Asia,IRQ,Asia,Eastern Mediterranean,Medium,Temperate,0.306306916,0.305946439,Low,0.243407648,0.24187344,Very Low,0.194133323,0.194051547,Exceptionally Low,0.192639683,0.191924101,Exceptionally Low,0.232570626,0.231051379,Very Low
289,24.02823065,-104.6492757,Durango,Mexico,Latin America and the Caribbean,MEX,South and Central America,Americas,High,Arid,0.238715043,0.205059258,Very Low,0.209634715,0.180746561,Exceptionally Low,0.21667879,0.189915871,Exceptionally Low,0.212325635,0.184843535,Exceptionally Low,0.21667879,0.15112289,Exceptionally Low
